-266.3536071777344	196.88438415527344	-10.36916732788086	-2.6662614345550537	0.14105869829654694
32
152	114
150	122
149	130
145	138
144	149
142	158
140	166
137	176
135	187
132	197
129	208
127	219
125	229
122	240
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
207	-170
211	-163
215	-152
217	-138
218	-122
211	-102
205	-81
196	-61
192	-44
189	-27
185	-11
181	1
178	13
175	24
173	35
170	44
167	52
165	61
163	70
161	77
158	84
157	91
156	99
153	106
152	114
150	122
149	130
145	138
144	149
142	158
140	166
137	176
135	187
132	197
129	208
127	219
125	229
122	240
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
207	-170
211	-163
215	-152
217	-138
218	-122
211	-102
205	-81
196	-61
192	-44
189	-27
185	-11
181	1
178	13
175	24
173	35
170	44
167	52
165	61
163	70
161	77
158	84
157	91
156	99
153	106
152	114
150	122
149	130
145	138
144	149
142	158
140	166
137	176
135	187
132	197
129	208
127	219
125	229
122	240
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
53	435
50	441
45	452
207	-170
211	-163
215	-152
217	-138
218	-122
211	-102
205	-81
196	-61
192	-44
189	-27
185	-11
181	1
178	13
175	24
173	35
170	44
167	52
165	61
163	70
161	77
158	84
157	91
156	99
153	106
152	114
150	122
149	130
145	138
144	149
142	158
140	166
137	176
135	187
132	197
129	208
127	219
125	229
122	240
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
53	435
50	441
45	452
39	463
35	470
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
53	435
50	441
45	452
39	463
35	470
28	482
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
53	435
50	441
45	452
39	463
35	470
28	482
19	496
0	513
119	249
116	260
113	270
110	281
107	291
104	303
100	314
96	326
93	337
89	348
85	359
80	370
79	381
73	390
69	401
62	413
58	424
53	435
50	441
45	452
39	463
35	470
28	482
19	496
0	513
-15	524
19	496
0	513
-15	524
-63	540
-78	542
19	496
0	513
-15	524
-63	540
-78	542
-97	538
-78	542
-97	538
-130	525
-78	542
-97	538
-130	525
-143	517
-156	506
-78	542
-97	538
-130	525
-143	517
-156	506
-168	493
-78	542
-97	538
-130	525
-143	517
-156	506
-168	493
-179	477
-188	462
-78	542
-97	538
-130	525
-143	517
-156	506
-168	493
-179	477
-188	462
-195	446
-168	493
-179	477
-188	462
-195	446
-201	429
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-266	291
-271	286
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-266	291
-271	286
-276	282
-279	279
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-266	291
-271	286
-276	282
-279	279
-283	277
-289	272
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-266	291
-271	286
-276	282
-279	279
-283	277
-289	272
-295	268
-301	265
-168	493
-179	477
-188	462
-195	446
-201	429
-206	414
-210	399
-215	386
-219	375
-222	365
-225	357
-229	350
-232	342
-235	336
-238	330
-242	325
-244	320
-248	316
-251	310
-254	305
-258	301
-262	296
-266	291
-271	286
-276	282
-279	279
-283	277
-289	272
-295	268
-301	265
2
-868	77	30
-861	69	30
-854	61	30
-848	54	30
-841	46	30
-835	38	30
-828	30	31
-822	21	31
-815	13	32
-809	5	32
-803	-2	33
-796	-10	34
-790	-18	34
-783	-26	35
-776	-33	36
-769	-41	37
-762	-48	37
-754	-56	38
-747	-63	38
-739	-69	39
-731	-76	40
-723	-82	40
-714	-88	40
-706	-94	40
-697	-100	40
-688	-105	40
-680	-111	40
-671	-116	41
-662	-121	42
-653	-127	42
-644	-132	42
-635	-137	42
-626	-142	42
-617	-147	42
-608	-152	42
-599	-157	42
-590	-162	42
-582	-168	42
-573	-174	42
-565	-180	43
-556	-186	43
-548	-192	43
-539	-198	43
-530	-203	44
-521	-208	43
-512	-212	42
-502	-216	42
-492	-220	42
-482	-222	42
-472	-222	42
-462	-221	41
-452	-219	40
-443	-213	40
-435	-207	39
-427	-200	38
-422	-191	37
-417	-182	36
-413	-173	35
-410	-163	34
-409	-153	33
-410	-142	31
-413	-132	31
-417	-123	30
-423	-115	29
-430	-107	28
-437	-100	27
-445	-93	27
-454	-88	26
-463	-83	26
-473	-80	26
-484	-79	26
-494	-79	26
-504	-79	26
-515	-79	26
-525	-79	27
-535	-77	29
-545	-74	29
-555	-70	29
-564	-65	29
-572	-59	28
-580	-53	28
-587	-45	27
-594	-37	26
-600	-29	25
-605	-20	25
-610	-11	24
-615	-2	24
-618	7	23
-622	17	23
-624	27	23
-626	37	22
-626	47	21
-626	58	19
-625	68	18
-623	78	18
-620	88	16
-617	97	15
-612	107	15
-606	115	14
-600	123	12
-593	131	11
-586	139	10
-579	146	9
-571	152	9
-563	158	8
-554	164	7
-545	169	6
-536	174	5
-526	177	4
-516	181	3
-506	183	3
-496	185	2
-486	187	2
-476	189	1
-466	190	0
-455	190	0
-445	190	0
-435	190	-1
-424	189	-1
-414	188	-1
-404	187	-1
-394	185	-2
-383	183	-2
-373	180	-2
-364	177	-1
-354	174	-1
-344	169	0
-335	165	0
-326	160	0
-317	154	0
-309	148	1
-301	142	1
-293	135	2
-286	127	2
-279	120	3
-272	112	3
-266	103	4
-261	95	4
-256	85	4
-251	76	4
-247	67	5
-243	57	5
-239	48	6
-236	38	7
-233	28	7
-231	18	8
-229	8	8
-227	-1	10
-225	-12	11
-224	-22	11
-224	-32	13
-223	-42	13
-223	-53	15
-222	-63	16
-221	-73	17
-221	-83	18
-220	-94	19
-220	-104	19
-220	-114	20
-220	-125	21
-220	-135	22
-220	-145	23
-220	-156	24
-215	-165	24
-205	-169	25
-196	-173	25
-187	-178	25
-177	-182	25
-167	-185	25
-157	-188	25
-147	-189	24
-137	-189	23
-127	-187	22
-117	-184	22
-107	-180	21
-98	-176	21
-88	-172	20
-79	-167	19
-69	-163	19
-60	-159	18
-50	-156	17
-40	-154	16
-30	-152	15
-20	-150	14
-9	-149	13
0	-147	13
10	-146	13
20	-145	12
31	-144	12
41	-144	12
51	-144	12
62	-144	11
72	-145	11
82	-146	10
92	-147	10
103	-148	9
113	-148	9
122	-143	8
126	-134	8
131	-125	6
135	-115	5
139	-106	5
142	-96	4
144	-86	3
145	-76	3
144	-66	1
142	-56	0
138	-46	0
134	-37	-1
129	-28	-2
123	-19	-3
118	-10	-4
113	-2	-4
107	6	-5
102	15	-6
97	24	-6
92	34	-7
88	43	-8
84	52	-9
80	62	-9
77	72	-10
74	82	-11
71	92	-11
69	102	-12
67	112	-13
65	122	-14
63	132	-15
61	142	-16
59	152	-16
57	163	-17
55	173	-18
54	183	-19
52	193	-20
50	203	-20
48	213	-21
45	223	-22
43	233	-23
41	243	-23
39	253	-25
36	263	-26
34	273	-27
31	283	-27
28	293	-28
25	303	-29
22	313	-30
18	322	-31
15	332	-31
11	342	-32
7	351	-33
3	361	-34
0	370	-35
-5	379	-36
-10	388	-37
-15	398	-37
-19	407	-38
-24	416	-39
-29	425	-40
-33	434	-40
-39	443	-41
-44	452	-41
-52	459	-43
-60	465	-43
-70	466	-44
-81	467	-44
-91	466	-44
-100	461	-43
-109	456	-43
-118	450	-42
-126	444	-41
-133	436	-40
-138	427	-40
-143	418	-39
-147	409	-39
-149	399	-37
-151	389	-36
-152	378	-34
-153	368	-33
-154	358	-32
-156	348	-31
-158	338	-29
-160	328	-28
-162	318	-26
-165	308	-25
-168	298	-24
-173	289	-22
-177	280	-21
-182	271	-20
-188	262	-19
-194	254	-18
-201	246	-17
-208	238	-17
-215	231	-16
-222	224	-15
-230	217	-14
-239	212	-13
-248	206	-12
-257	201	-11
-266	196	-10
